idaction,name,hash,type,url_prefix
320,devpy.vipani.ai/order-management/send-to-buyer-view?invoiceId=729,2283101326,1,2.0
321,devpy.vipani.ai/order-management/invoice-approve?invoiceId=729&invoiceType=parent,2893197441,1,2.0
322,devpy.vipani.ai/order-management/po-make-payemnt?invoiceId=729&invoiceType=parent,2935327584,1,2.0
323,devpy.vipani.ai/order-management/seller-parent-invoice?invoiceId=729&invoiceType=parent,3164576819,1,2.0
324,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=795&invoiceType=child,3521877746,1,2.0
325,devpy.vipani.ai/order-management/create-asn/795,2374111578,1,2.0
326,devpy.vipani.ai/order-management/seller-shipment-details/795,4220196231,1,2.0
327,devpy.vipani.ai/order-management/create-dc/700,2992323278,1,2.0
328,devpy.vipani.ai/order-management/request-grn/700,2146912974,1,2.0
329,devpy.vipani.ai/prf/prf/dashboard,1539571711,1,2.0
330,devpy.vipani.ai/prf/prf,1834275011,1,2.0
331,devpy.vipani.ai/prf/create-prf,1740574091,1,2.0
332,devpy.vipani.ai/prf/add-product/204,226711312,1,2.0
333,devpy.vipani.ai/prf/prf-details/204,1343665737,1,2.0
334,devpy.vipani.ai/rfq/buyer/create_rfq/1694,3769085228,1,2.0
335,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1694,2239495883,1,2.0
336,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1694,3319945385,1,2.0
337,devpy.vipani.ai/auction/product-info/530,1928389673,1,2.0
338,devpy.vipani.ai/auction/bidder-req/530,2787245884,1,2.0
339,devpy.vipani.ai/auction/payment/530,3870814932,1,2.0
340,devpy.vipani.ai/auction/seller-auction-details/530,3263009391,1,2.0
341,devpy.vipani.ai/buyer-auction/buyer-auction-details/530,3214025240,1,2.0
342,devpy.vipani.ai/order-management/seller-parent-invoice?invoiceId=730&invoiceType=parent,3690590809,1,2.0
343,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=796&invoiceType=child,1924993115,1,2.0
344,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=797&invoiceType=child,2774503427,1,2.0
345,devpy.vipani.ai/order-management/create-asn/796,344670432,1,2.0
346,devpy.vipani.ai/order-management/seller-shipment-details/796,1652704317,1,2.0
347,devpy.vipani.ai/order-management/create-asn/797,1670148214,1,2.0
348,devpy.vipani.ai/order-management/seller-shipment-details/797,361067691,1,2.0
349,devpy.vipani.ai/order-management/create-dc/701,3311143512,1,2.0
350,devpy.vipani.ai/order-management/request-grn/701,149977688,1,2.0
351,devpy.vipani.ai/order-management/create-dc/702,1549097954,1,2.0
352,devpy.vipani.ai/order-management/request-grn/702,2449026018,1,2.0
353,devpy.vipani.ai/hub/social,52057390,1,2.0
354,devpy.vipani.ai/hub/create-post,4071881380,1,2.0
355,devpy.vipani.ai/hub/post-details/972,3072461919,1,2.0
356,devpy.vipani.ai/hub/community/879,1571814067,1,2.0
357,devpy.vipani.ai/hub/user/542,2650578759,1,2.0
358,devpy.vipani.ai/hub/community/573,3047325950,1,2.0
359,devpy.vipani.ai/hub/post-details/976,2958018630,1,2.0
360,devpy.vipani.ai/auction/product-info/531,100127935,1,2.0
361,devpy.vipani.ai/auction/bidder-req/531,3508981674,1,2.0
362,devpy.vipani.ai/auction/payment/531,2444280386,1,2.0
363,devpy.vipani.ai/auction/seller-auction-details/531,3044713209,1,2.0
364,devpy.vipani.ai/buyer-auction/buyer-auction-details/531,3365212814,1,2.0
365,devpy.vipani.ai/rfq/sellers/rfq-details/1695,4166737755,1,2.0
366,devpy.vipani.ai/deal-room/rfq/1113/chat,3275684061,1,2.0
367,devpy.vipani.ai/rfq/buyer/rfq-details/1695,512313999,1,2.0
368,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=1695&product=6282,4228796866,1,2.0
369,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=1695&product=6282&quoteId=1277&seller=91,542119949,1,2.0
370,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1277&rfqId=1695&sellerId=91,397276690,1,2.0
371,devpy.vipani.ai/order-management/sent-to-supplier?id=1004,3500688362,1,2.0
372,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1004,3051418695,1,2.0
373,devpy.vipani.ai/order-management/create-invoice?poId=1004,2041639692,1,2.0
374,devpy.vipani.ai/order-management/send-to-buyer?id=1004,3672169893,1,2.0
375,devpy.vipani.ai/order-management/send-to-buyer-view?invoiceId=734,4022276466,1,2.0
376,devpy.vipani.ai/order-management/invoice-approve?invoiceId=734&invoiceType=parent,2247701938,1,2.0
377,devpy.vipani.ai/order-management/po-make-payemnt?invoiceId=734&invoiceType=parent,2273185363,1,2.0
378,devpy.vipani.ai/order-management/seller-parent-invoice?invoiceId=734&invoiceType=parent,2501122304,1,2.0
379,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=798&invoiceType=child,3871344333,1,2.0
380,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=799&invoiceType=child,824346261,1,2.0
381,devpy.vipani.ai/order-management/create-asn/798,4080233959,1,2.0
382,devpy.vipani.ai/order-management/seller-shipment-details/798,2235197754,1,2.0
383,devpy.vipani.ai/order-management/create-asn/799,2218024305,1,2.0
384,devpy.vipani.ai/order-management/seller-shipment-details/799,4064106924,1,2.0
385,devpy.vipani.ai/order-management/create-dc/703,726821748,1,2.0
386,devpy.vipani.ai/order-management/request-grn/703,3875412852,1,2.0
387,devpy.vipani.ai/order-management/create-dc/704,3040280279,1,2.0
388,devpy.vipani.ai/order-management/request-grn/704,2023395031,1,2.0
389,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1696,2740542118,1,2.0
390,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1696,1802870759,1,2.0
391,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1696,736901509,1,2.0
392,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=1696,3685120014,1,2.0
393,devpy.vipani.ai/rfq/sellers/rfq-details/1696,1632767713,1,2.0
394,devpy.vipani.ai/deal-room/rfq/1115/chat,359078848,1,2.0
395,devpy.vipani.ai/rfq/buyer/rfq-details/1696,2273319733,1,2.0
396,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=1696&product=6284,1762447660,1,2.0
397,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=1696&product=6284&quoteId=1278&seller=91,1509196283,1,2.0
398,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1278&rfqId=1696&sellerId=91,1232245013,1,2.0
399,devpy.vipani.ai/order-management/sent-to-supplier?id=1005,2813293436,1,2.0
400,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1005,3269969105,1,2.0
401,devpy.vipani.ai/order-management/create-invoice?poId=1005,246924186,1,2.0
402,devpy.vipani.ai/order-management/send-to-buyer?id=1005,2917657907,1,2.0
403,devpy.vipani.ai/order-management/send-to-buyer-view?invoiceId=735,2562204132,1,2.0
404,devpy.vipani.ai/order-management/invoice-approve?invoiceId=735&invoiceType=parent,3768454900,1,2.0
405,devpy.vipani.ai/order-management/po-make-payemnt?invoiceId=735&invoiceType=parent,3793302805,1,2.0
1001,devpy.vipani.ai/deal-room/rfq/1131/chat,426330367,1,2.0
406,devpy.vipani.ai/order-management/seller-parent-invoice?invoiceId=735&invoiceType=parent,4034077254,1,2.0
407,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=800&invoiceType=child,1539864978,1,2.0
408,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=801&invoiceType=child,2351626698,1,2.0
409,devpy.vipani.ai/order-management/create-asn/800,662051233,1,2.0
410,devpy.vipani.ai/order-management/seller-shipment-details/800,1367285116,1,2.0
411,devpy.vipani.ai/order-management/create-asn/801,1349593399,1,2.0
412,devpy.vipani.ai/order-management/seller-shipment-details/801,645410282,1,2.0
413,devpy.vipani.ai/order-management/create-dc/705,3258043969,1,2.0
414,devpy.vipani.ai/order-management/request-grn/705,261996097,1,2.0
415,devpy.vipani.ai/order-management/create-dc/706,1530437627,1,2.0
416,devpy.vipani.ai/order-management/request-grn/706,2526343163,1,2.0
417,devpy.vipani.ai/order-management/create-invoice?poId=1006,2545848864,1,2.0
418,devpy.vipani.ai/order-management/send-to-buyer?id=1006,888061065,1,2.0
419,devpy.vipani.ai/order-management/send-to-buyer-view?invoiceId=736,28405854,1,2.0
420,devpy.vipani.ai/order-management/invoice-approve?invoiceId=736&invoiceType=parent,1329021758,1,2.0
421,devpy.vipani.ai/order-management/po-make-payemnt?invoiceId=736&invoiceType=parent,1303410911,1,2.0
422,devpy.vipani.ai/order-management/seller-parent-invoice?invoiceId=736&invoiceType=parent,1608150924,1,2.0
423,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=802&invoiceType=child,796688227,1,2.0
424,devpy.vipani.ai/order-management/create-asn/802,3380115597,1,2.0
425,devpy.vipani.ai/order-management/seller-shipment-details/802,3211885648,1,2.0
426,devpy.vipani.ai/order-management/create-dc/707,742371181,1,2.0
427,devpy.vipani.ai/order-management/request-grn/707,3784564589,1,2.0
428,devpy.vipani.ai/prf/add-product/205,2055497606,1,2.0
429,devpy.vipani.ai/prf/prf-details/205,655460063,1,2.0
430,devpy.vipani.ai/auction/product-info/532,2633925893,1,2.0
431,devpy.vipani.ai/auction/bidder-req/532,1211080208,1,2.0
432,devpy.vipani.ai/auction/payment/532,146379768,1,2.0
433,devpy.vipani.ai/auction/seller-auction-details/532,745796419,1,2.0
434,devpy.vipani.ai/buyer-auction/buyer-auction-details/532,1369195316,1,2.0
435,devpy.vipani.ai/order-management/seller-parent-invoice?invoiceId=737&invoiceType=parent,985486538,1,2.0
436,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=803&invoiceType=child,4171169595,1,2.0
437,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=804&invoiceType=child,2996860016,1,2.0
438,devpy.vipani.ai/order-management/create-asn/803,3196012571,1,2.0
439,devpy.vipani.ai/order-management/seller-shipment-details/803,3363196102,1,2.0
440,devpy.vipani.ai/order-management/create-asn/804,538697144,1,2.0
441,devpy.vipani.ai/order-management/seller-shipment-details/804,1444075877,1,2.0
442,devpy.vipani.ai/order-management/create-dc/708,3162551036,1,2.0
443,devpy.vipani.ai/order-management/request-grn/708,1898758908,1,2.0
444,devpy.vipani.ai/order-management/create-dc/709,3414655594,1,2.0
445,devpy.vipani.ai/order-management/request-grn/709,103543402,1,2.0
446,devpy.vipani.ai/hub/post-details/980,3736367548,1,2.0
447,devpy.vipani.ai/hub/post-details/984,3654923685,1,2.0
448,devpy.vipani.ai/auction/product-info/533,3959010707,1,2.0
449,devpy.vipani.ai/auction/bidder-req/533,1059630726,1,2.0
450,devpy.vipani.ai/auction/payment/533,2143200110,1,2.0
451,devpy.vipani.ai/auction/seller-auction-details/533,1534378965,1,2.0
452,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1697,3562957360,1,2.0
453,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1697,477278065,1,2.0
454,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1697,1558907155,1,2.0
455,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=1697,2896251032,1,2.0
456,devpy.vipani.ai/rfq/sellers/rfq-details/1697,374685303,1,2.0
457,devpy.vipani.ai/deal-room/rfq/1117/chat,1487911627,1,2.0
458,devpy.vipani.ai/rfq/buyer/rfq-details/1697,4035390371,1,2.0
459,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=1697&product=6288,4256529521,1,2.0
460,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=1697&product=6288&quoteId=1279&seller=91,2743200709,1,2.0
461,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1279&rfqId=1697&sellerId=91,364981687,1,2.0
462,devpy.vipani.ai/order-management/sent-to-supplier?id=1008,3642625985,1,2.0
463,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1008,3159799916,1,2.0
464,devpy.vipani.ai/order-management/create-invoice?poId=1008,1879490343,1,2.0
465,devpy.vipani.ai/order-management/send-to-buyer?id=1008,3545665934,1,2.0
466,devpy.vipani.ai/order-management/send-to-buyer-view?invoiceId=738,3859373401,1,2.0
467,devpy.vipani.ai/order-management/invoice-approve?invoiceId=738&invoiceType=parent,1456408665,1,2.0
468,devpy.vipani.ai/order-management/po-make-payemnt?invoiceId=738&invoiceType=parent,1414017976,1,2.0
469,devpy.vipani.ai/order-management/seller-parent-invoice?invoiceId=738&invoiceType=parent,1176642795,1,2.0
470,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=805&invoiceType=child,1698886696,1,2.0
471,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=806&invoiceType=child,3323228801,1,2.0
2887,stuam.vipani.ai/rfq/buyer/rfq-list,533950844,1,2.0
472,devpy.vipani.ai/order-management/create-asn/805,1461513518,1,2.0
473,devpy.vipani.ai/order-management/seller-shipment-details/805,555084275,1,2.0
474,devpy.vipani.ai/order-management/create-asn/806,3457531028,1,2.0
475,devpy.vipani.ai/order-management/seller-shipment-details/806,3088889929,1,2.0
476,devpy.vipani.ai/order-management/create-dc/710,2873101199,1,2.0
477,devpy.vipani.ai/order-management/request-grn/710,1726774159,1,2.0
478,devpy.vipani.ai/order-management/create-dc/711,3695655705,1,2.0
479,devpy.vipani.ai/order-management/request-grn/711,300632857,1,2.0
480,devpy.vipani.ai/order-management/create-invoice?poId=1009,117542833,1,2.0
481,devpy.vipani.ai/order-management/send-to-buyer?id=1009,2756813080,1,2.0
482,devpy.vipani.ai/order-management/send-to-buyer-view?invoiceId=739,2433641935,1,2.0
483,devpy.vipani.ai/order-management/invoice-approve?invoiceId=739&invoiceType=parent,866661151,1,2.0
484,devpy.vipani.ai/order-management/po-make-payemnt?invoiceId=739&invoiceType=parent,825166078,1,2.0
485,devpy.vipani.ai/order-management/seller-parent-invoice?invoiceId=739&invoiceType=parent,591732653,1,2.0
486,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=807&invoiceType=child,301396697,1,2.0
487,devpy.vipani.ai/order-management/create-asn/807,3105000450,1,2.0
488,devpy.vipani.ai/order-management/seller-shipment-details/807,3474688223,1,2.0
489,devpy.vipani.ai/order-management/create-dc/712,1162767011,1,2.0
490,devpy.vipani.ai/order-management/request-grn/712,2296519331,1,2.0
491,devpy.vipani.ai/prf/add-product/206,3817682492,1,2.0
492,devpy.vipani.ai/prf/prf-details/206,3189299045,1,2.0
493,devpy.vipani.ai/rfq/buyer/create_rfq/1698,3910263047,1,2.0
494,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1698,2362290912,1,2.0
495,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1698,3428062338,1,2.0
496,devpy.vipani.ai/auction/product-info/534,1973231664,1,2.0
497,devpy.vipani.ai/auction/bidder-req/534,2706127653,1,2.0
498,devpy.vipani.ai/auction/payment/534,3789174477,1,2.0
499,devpy.vipani.ai/auction/seller-auction-details/534,3306182262,1,2.0
500,devpy.vipani.ai/hub/post-details/988,3496999310,1,2.0
501,devpy.vipani.ai/hub/post-details/992,698425809,1,2.0
502,devpy.vipani.ai/auction/product-info/535,43651238,1,2.0
503,devpy.vipani.ai/auction/bidder-req/535,3595242419,1,2.0
504,devpy.vipani.ai/auction/payment/535,2531067483,1,2.0
505,devpy.vipani.ai/auction/seller-auction-details/535,2987878112,1,2.0
506,devpy.vipani.ai/buyer-auction/buyer-auction-details/535,3489191575,1,2.0
507,devpy.vipani.ai/rfq/sellers/rfq-details/1699,4058846064,1,2.0
508,devpy.vipani.ai/deal-room/rfq/1119/chat,1655036859,1,2.0
509,devpy.vipani.ai/rfq/buyer/rfq-details/1699,390006436,1,2.0
510,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=1699&product=6294,646141083,1,2.0
511,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=1699&product=6294&quoteId=1280&seller=91,3703352160,1,2.0
512,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1280&rfqId=1699&sellerId=91,1582569345,1,2.0
513,devpy.vipani.ai/order-management/sent-to-supplier?id=1013,1473767176,1,2.0
514,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1013,849301669,1,2.0
515,devpy.vipani.ai/order-management/create-invoice?poId=1013,4275001326,1,2.0
516,devpy.vipani.ai/order-management/send-to-buyer?id=1013,1570732359,1,2.0
517,devpy.vipani.ai/order-management/send-to-buyer-view?invoiceId=743,1050284566,1,2.0
518,devpy.vipani.ai/order-management/invoice-approve?invoiceId=743&invoiceType=parent,224007545,1,2.0
519,devpy.vipani.ai/order-management/po-make-payemnt?invoiceId=743&invoiceType=parent,266153624,1,2.0
520,devpy.vipani.ai/order-management/seller-parent-invoice?invoiceId=743&invoiceType=parent,498547147,1,2.0
521,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=808&invoiceType=child,1382638615,1,2.0
522,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=809&invoiceType=child,2240537679,1,2.0
523,devpy.vipani.ai/order-management/create-asn/808,699240851,1,2.0
524,devpy.vipani.ai/order-management/seller-shipment-details/808,1604621646,1,2.0
525,devpy.vipani.ai/order-management/create-asn/809,1588240645,1,2.0
526,devpy.vipani.ai/order-management/seller-shipment-details/809,681813464,1,2.0
527,devpy.vipani.ai/order-management/create-dc/713,843668021,1,2.0
528,devpy.vipani.ai/order-management/request-grn/713,4293208629,1,2.0
529,devpy.vipani.ai/order-management/create-dc/714,2888683414,1,2.0
530,devpy.vipani.ai/order-management/request-grn/714,1635893142,1,2.0
531,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1700,2587504365,1,2.0
532,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1700,1377233836,1,2.0
533,devpy.vipani.ai/order-management/create-invoice?poId=1014,1621869133,1,2.0
534,devpy.vipani.ai/order-management/send-to-buyer?id=1014,3288067300,1,2.0
535,devpy.vipani.ai/order-management/send-to-buyer-view?invoiceId=744,2701035445,1,2.0
536,devpy.vipani.ai/order-management/invoice-approve?invoiceId=744&invoiceType=parent,3961435114,1,2.0
537,devpy.vipani.ai/order-management/po-make-payemnt?invoiceId=744&invoiceType=parent,4003039243,1,2.0
538,devpy.vipani.ai/order-management/seller-parent-invoice?invoiceId=744&invoiceType=parent,4243824472,1,2.0
539,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=810&invoiceType=child,1051673300,1,2.0
540,devpy.vipani.ai/order-management/create-asn/810,1047341280,1,2.0
541,devpy.vipani.ai/order-management/seller-shipment-details/810,1214524477,1,2.0
542,devpy.vipani.ai/order-management/create-dc/715,3677028096,1,2.0
543,devpy.vipani.ai/order-management/request-grn/715,377917184,1,2.0
544,devpy.vipani.ai/prf/add-product/207,2492073642,1,2.0
545,devpy.vipani.ai/prf/prf-details/207,3374311411,1,2.0
546,devpy.vipani.ai/auction/product-info/536,2610118940,1,2.0
547,devpy.vipani.ai/auction/bidder-req/536,1329748489,1,2.0
548,devpy.vipani.ai/auction/payment/536,265574369,1,2.0
549,devpy.vipani.ai/auction/seller-auction-details/536,723400538,1,2.0
550,devpy.vipani.ai/buyer-auction/buyer-auction-details/536,1458669357,1,2.0
551,devpy.vipani.ai/onBoard/onBoarding,5512613,1,2.0
552,devpy.vipani.ai/e-commerce/product-details/73337,2189911108,1,2.0
553,devpy.vipani.ai/rfq/buyer/rfq-details/1364,3906839613,1,2.0
554,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1701,3980205691,1,2.0
555,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1701,621927226,1,2.0
556,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1702,1949585345,1,2.0
557,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1703,53706583,1,2.0
558,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1701,1703443800,1,2.0
559,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=1701,2512534739,1,2.0
560,devpy.vipani.ai/rfq/sellers/rfq-details/1701,792087100,1,2.0
561,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1705,3931167330,1,2.0
562,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1704,2639784692,1,2.0
563,devpy.vipani.ai/e-commerce/search-products/tarsons,1217853382,1,2.0
564,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1706,1935248344,1,2.0
565,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1707,73317198,1,2.0
566,devpy.vipani.ai/rfq/buyer/create_rfq/1707,2846764520,1,2.0
567,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1707,3430055439,1,2.0
568,devpy.vipani.ai/e-commerce/product-details/72966,1037845028,1,2.0
569,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1708,2497816287,1,2.0
570,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1708,1556964254,1,2.0
571,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1708,475317756,1,2.0
572,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1709,3823539785,1,2.0
573,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1710,2199986092,1,2.0
574,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1711,1007348347,1,2.0
575,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=1708,3961422967,1,2.0
576,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1710,1259199213,1,2.0
577,devpy.vipani.ai/rfq/sellers/rfq-details/1708,1458238104,1,2.0
578,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1710,194280591,1,2.0
579,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=1710,4225645828,1,2.0
580,devpy.vipani.ai/e-commerce/vendor-profile/91,309144570,1,2.0
581,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1712,1831829120,1,2.0
582,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1712,2768485313,1,2.0
583,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1711,2090028057,1,2.0
